ticker_b3,modelo,n_obs,media_z,sd_z,assimetria,curtose,lb_z_stat,lb_z_pvalor,lb_z2_stat,lb_z2_pvalor,jb_stat,jb_pvalor
GEPA3,m2,156,0.02130304725504226,1.0279538943436166,0.29566868819363523,3.330612493047558,12.130690466127701,0.27640511708598614,17.201371340246272,0.07002521867893974,2.983399336266062,0.22498992217075586
GEPA4,m1,156,0.08820866950333434,1.159641413237875,0.1521420138011089,2.9229447995981435,16.318579466215336,0.09086866300189145,19.389773115307978,0.03558231337753681,0.6404207768581839,0.7259962797882404
GEPA4,m2,156,-78704298.75647119,2431272760.0251565,-7.091091071628544,100.6812883557546,0.0019429470694047608,1,0.17437938111836965,0.9999999609498823,63327.99450369986,0
GFSA3,m1,156,0.013756158310875467,0.9854193325318314,0.4992756707128359,5.815138876039684,12.681580653643358,0.24202383020257778,4.257980467358887,0.9349594647692783,57.99372587354438,2.5512925105886097e-13
GFSA3,m2,156,0.0018452715301319849,1.0011235694108662,0.3531270162563257,5.983902706600521,13.391649147234265,0.2025909245134876,6.609256790748815,0.7617464274221889,61.11605578583895,5.3512749786932545e-14
GGBR3,m1,156,-0.01284722855286103,1.000321535747439,-0.25993878493742223,3.1801953808865973,9.662483760356508,0.4705867701536228,14.496020470672024,0.15154466656047227,1.9678299091869578,0.37384464536338835
GGBR3,m2,156,0.0017823704669884491,0.9980957161648566,-0.3879342631032364,3.008998552842634,9.934183807446077,0.44628645790474863,11.91197903811345,0.29099062640440876,3.9133441354219287,0.14132796908710332
GGBR4,m1,156,0.06326550548437494,0.9996595724977528,-0.21021349462403505,2.768731887369849,11.94300136537896,0.28888932755600527,12.899551107334611,0.22934239286681235,1.496584655850105,0.47317388904891144
GGBR4,m2,156,0.05164670483491824,0.9957482246706225,-0.32237292047679733,2.654464712683358,9.486019169428488,0.4866810890536666,13.589995278724489,0.19252774539928352,3.4780969223516913,0.1756874945782032
GMAT3,m1,156,0.028741708566365744,1.0714647493160536,0.2057220549315712,3.735279224779063,11.59276670706385,0.3132349356201578,4.262187268506377,0.9347450780427486,4.614491660563051,0.0995350107094406
GMAT3,m2,156,0.027754125869382675,1.0725399807661635,0.21629364654912892,3.761641577109733,11.495549338365386,0.3202341376092652,4.381282230704185,0.9285119888532555,4.9869927778598155,0.08262058727195509
GOAU3,m1,156,0.10372995535054125,1.0332722323423211,-0.11652102481263725,2.900128879884423,10.58410954538747,0.3908233693363987,7.74256651857331,0.6539662813827859,0.4178384439234779,0.8114607812060863
GOAU3,m2,156,-0.01825582181032517,0.9997203063366079,0.2656672445698486,3.069739530064639,5.730734316434968,0.8373556609458032,13.52894958515976,0.19558171227073073,1.8666696191193684,0.3932401403567123
GOAU4,m1,156,0.02269719827702251,1.0009986947568998,-0.18231833629200658,3.115727481372984,7.984282105421368,0.6303723087244614,17.271935389563563,0.06855917266884126,0.9512928940974883,0.6214831706185653
GOAU4,m2,156,-0.01811965166405446,1.0624911051614185,-0.2805878818816103,2.982292340176807,9.589563133288811,0.47720907143617675,18.021528315665744,0.05460157345569294,2.049006693835712,0.35897470703482126
GRND3,m1,156,-0.008592064590290766,0.999502172802197,-0.002437657706640891,4.33382026880462,5.807553034766578,0.8311642620856099,5.11509532034756,0.8833580205592539,11.564151808133646,0.0030823101819773546
