semana,preco_abertura,preco_fechamento,volume_total,n_preços,rv,ret_semanal,ticker_yf,ticker_b3
2022-04-22,8.235796928405762,8.247875213623047,2338481.0,4,0.003677036186856659,0.027460309591950213,ROMI3.SA,ROMI3
2022-04-29,8.41089916229248,8.078811645507812,3967516.0,5,0.010535826663923612,-0.02071082917019537,ROMI3.SA,ROMI3
2022-05-06,7.867481231689453,7.801064491271973,3499717.0,5,0.003322879638034195,-0.03498459051694212,ROMI3.SA,ROMI3
2022-05-13,7.619924545288086,7.716531276702881,2800561.0,5,0.0018093429334543746,-0.010895251049397215,ROMI3.SA,ROMI3
2022-05-20,7.952012062072754,7.909748077392578,1828627.0,5,0.0030614931130971646,0.024730986074928678,ROMI3.SA,ROMI3
2022-05-27,8.308253288269043,8.803366661071777,2776167.0,5,0.003468550375242476,0.10703829079330263,ROMI3.SA,ROMI3
2022-06-03,8.706762313842773,8.736949920654297,2305066.0,5,0.0013759747014252428,-0.007573074012936382,ROMI3.SA,ROMI3
2022-06-10,8.278063774108887,7.909748077392578,2478489.0,5,0.0054459560986374915,-0.09946521678036638,ROMI3.SA,ROMI3
2022-06-17,7.782947540283203,7.617354869842529,1897871.0,4,0.002603173388906059,-0.03766675315636376,ROMI3.SA,ROMI3
2022-06-24,7.359762191772461,7.67868709564209,2014376.0,5,0.002442852375970953,0.008019401964423828,ROMI3.SA,ROMI3
2022-07-01,7.617354869842529,7.3658976554870605,1814272.0,5,0.0007244992277576007,-0.04158765770885997,ROMI3.SA,ROMI3
2022-07-08,6.961108684539795,7.065372467041016,2857479.0,5,0.005629869359667967,-0.041655188967695676,ROMI3.SA,ROMI3
2022-07-15,7.046971797943115,7.218700408935547,2432751.0,5,0.0018913511251459248,0.021469203159671144,ROMI3.SA,ROMI3
2022-07-22,7.384296894073486,7.819748878479004,2269238.0,5,0.003164542331366743,0.07997750337450121,ROMI3.SA,ROMI3
2022-07-29,7.605087757110596,8.193869590759277,1826342.0,5,0.002816532633957273,0.04673382247168794,ROMI3.SA,ROMI3
2022-08-05,8.132537841796875,8.586389541625977,1604638.0,5,0.002776847472455867,0.046792074381454996,ROMI3.SA,ROMI3
2022-08-12,8.59865665435791,8.61705493927002,1755066.0,5,0.0006750258577755921,0.003565033753152336,ROMI3.SA,ROMI3
2022-08-19,8.905313491821289,7.948544979095459,2011073.0,5,0.00504076658180422,-0.0807544815030843,ROMI3.SA,ROMI3
2022-08-26,8.052804946899414,8.586389541625977,1593331.0,5,0.0037285762590032615,0.07718944774993203,ROMI3.SA,ROMI3
2022-09-02,8.65998649597168,8.531193733215332,2048424.0,5,0.00520558382258926,-0.006449041178811437,ROMI3.SA,ROMI3
2022-09-09,8.48212718963623,8.567989349365234,1027071.0,4,0.00012745726017480215,0.004303793083933978,ROMI3.SA,ROMI3
2022-09-16,8.733585357666016,8.304265975952148,1973338.0,5,0.001996727990931645,-0.03126373430344005,ROMI3.SA,ROMI3
2022-09-23,8.580255508422852,10.622591972351074,6093442.0,5,0.015414016205872988,0.2462136954579115,ROMI3.SA,ROMI3
2022-09-30,10.591923713684082,10.958876609802246,7059785.0,5,0.014362908154065945,0.031166725932980595,ROMI3.SA,ROMI3
2022-10-07,10.6956148147583,10.9005126953125,4082232.0,5,0.0013382495876293236,-0.005339952764713225,ROMI3.SA,ROMI3
2022-10-14,10.681957244873047,10.722933769226074,1646336.0,4,0.0005332449517791575,-0.01642503369252927,ROMI3.SA,ROMI3
2022-10-21,10.6956148147583,10.65463638305664,2837141.0,5,0.0017709840021451163,-0.006389652149544204,ROMI3.SA,ROMI3
2022-10-28,11.276156425476074,11.317134857177734,7229028.0,5,0.009877883875101821,0.060322797695034854,ROMI3.SA,ROMI3
2022-11-04,11.303474426269531,11.64496898651123,3545503.0,4,0.000468979520197823,0.028556303838603716,ROMI3.SA,ROMI3
2022-11-11,11.446904182434082,10.244841575622559,4362664.0,5,0.00958664580938338,-0.12809992209642662,ROMI3.SA,ROMI3
2022-11-18,10.449739456176758,9.47989559173584,2662158.0,4,0.004404837998033123,-0.07760101531496102,ROMI3.SA,ROMI3
2022-11-25,9.814559936523438,9.7940673828125,2834599.0,5,0.0073295458546811295,0.03260353058959675,ROMI3.SA,ROMI3
2022-12-02,9.76675033569336,10.374610900878906,4406209.0,5,0.008819784482601348,0.0575847286178398,ROMI3.SA,ROMI3
2022-12-09,10.210691452026367,9.404765129089355,3489139.0,5,0.004351398421826095,-0.09814507242616728,ROMI3.SA,ROMI3
2022-12-16,8.960821151733398,9.090592384338379,2984056.0,5,0.004593792832929389,-0.033976414597480714,ROMI3.SA,ROMI3
2022-12-23,9.73943042755127,10.081616401672363,2880799.0,5,0.005835296061180881,0.10347353223603506,ROMI3.SA,ROMI3
2022-12-30,9.894536018371582,10.566644668579102,2502075.0,4,0.005433863439332632,0.04698870327888848,ROMI3.SA,ROMI3
2023-01-06,10.185551643371582,10.220197677612305,3273961.0,5,0.0036630925583756016,-0.03333638355439463,ROMI3.SA,ROMI3
2023-01-13,10.15090560913086,10.982381820678711,3605101.0,5,0.008379072048877584,0.0719264092953289,ROMI3.SA,ROMI3
2023-01-20,10.698291778564453,10.843802452087402,2249361.0,5,0.0031449497153739573,-0.012698621900412184,ROMI3.SA,ROMI3
2023-01-27,11.314970970153809,12.867053985595703,5068370.0,5,0.006851218363316768,0.17107637564150188,ROMI3.SA,ROMI3
2023-02-03,12.783906936645508,12.4721040725708,9149332.0,5,0.0140239255570556,-0.03117561363904376,ROMI3.SA,ROMI3
2023-02-10,12.264236450195312,12.614503860473633,5965805.0,5,0.001896392343466557,0.011352775769351803,ROMI3.SA,ROMI3
2023-02-17,12.642441749572754,11.755375862121582,4263219.0,5,0.007517344020519373,-0.07053659584706701,ROMI3.SA,ROMI3
2023-02-24,11.860146522521973,11.0848388671875,2025869.0,3,0.0028007246240049437,-0.05873234929064895,ROMI3.SA,ROMI3
2023-03-03,11.196595191955566,11.999842643737793,4712052.0,5,0.0014989205672210216,0.07931522983053922,ROMI3.SA,ROMI3
2023-03-10,12.384007453918457,11.860146522521973,5106255.0,5,0.00500356507716772,-0.011709788842728629,ROMI3.SA,ROMI3
2023-03-17,11.999842643737793,11.531861305236816,3954372.0,5,0.003014094734978165,-0.028069995081513314,ROMI3.SA,ROMI3
2023-03-24,11.699498176574707,12.56350326538086,5394773.0,5,0.00993522756050008,0.08568229179543396,ROMI3.SA,ROMI3
2023-03-31,13.115901947021484,12.938852310180664,4405284.0,5,0.00315238692334651,0.029438547402495737,ROMI3.SA,ROMI3
2023-04-07,12.648488998413086,11.552899360656738,3386176.0,4,0.0033715448083963466,-0.11329815959135102,ROMI3.SA,ROMI3
2023-04-14,11.52174186706543,11.700916290283203,3944220.0,5,0.005255712367151771,0.012730721783529457,ROMI3.SA,ROMI3
2023-04-21,11.841136932373047,11.568479537963867,3155775.0,4,0.0007309077962140736,-0.011383035753766436,ROMI3.SA,ROMI3
2023-04-28,11.809977531433105,11.669753074645996,3063165.0,5,0.0028327380185789496,0.00871616869741823,ROMI3.SA,ROMI3
2023-05-05,11.467206954956055,11.178970336914062,2385390.0,4,0.0007414905257271028,-0.04296592227008582,ROMI3.SA,ROMI3
2023-05-12,11.31140422821045,11.288032531738281,2576175.0,5,0.0002933162421206239,0.009708731702151568,ROMI3.SA,ROMI3
2023-05-19,11.513948440551758,12.370874404907227,3462795.0,5,0.002831752793112625,0.09160177492741858,ROMI3.SA,ROMI3
2023-05-26,12.433196067810059,13.360230445861816,3827040.0,5,0.00641535322854078,0.07693754545231556,ROMI3.SA,ROMI3
2023-06-02,13.27453899383545,13.609519958496094,2945250.0,5,0.0016576426157240698,0.018487127905165483,ROMI3.SA,ROMI3
2023-06-09,13.469295501708984,14.295059204101562,2462460.0,4,0.0034577032657280753,0.04914442255411476,ROMI3.SA,ROMI3
2023-06-16,14.443074226379395,13.905547142028809,1976520.0,5,0.002049487574613375,-0.027626131867258832,ROMI3.SA,ROMI3
2023-06-23,13.771537780761719,13.716358184814453,1552005.0,5,0.000997967095095897,-0.013698686855389835,ROMI3.SA,ROMI3
2023-06-30,13.377388954162598,13.251259803771973,1551165.0,5,0.0018429841699271058,-0.034496521195703275,ROMI3.SA,ROMI3
2023-07-07,12.95170783996582,13.08572006225586,2040150.0,5,0.0010889029327117471,-0.012571063378979043,ROMI3.SA,ROMI3
2023-07-14,12.872878074645996,12.557561874389648,2460150.0,5,0.0009456823717794998,-0.041198540147859064,ROMI3.SA,ROMI3
2023-07-21,12.313188552856445,11.446063041687012,6516930.0,5,0.017218830632465366,-0.0926771921955413,ROMI3.SA,ROMI3
2023-07-28,11.280521392822266,11.335700988769531,2762130.0,5,0.0004601681505645062,-0.00968870681702361,ROMI3.SA,ROMI3
2023-08-04,11.256872177124023,11.15439224243164,3578925.0,5,0.00020967567448551734,-0.016123781476179627,ROMI3.SA,ROMI3
2023-08-11,11.264754295349121,10.996733665466309,2349690.0,5,0.0003225298810129607,-0.014235054226793324,ROMI3.SA,ROMI3
2023-08-18,10.870607376098633,10.161139488220215,2962050.0,5,0.0016784327042276078,-0.07902769898615405,ROMI3.SA,ROMI3
2023-08-25,10.232085227966309,10.468576431274414,2908080.0,5,0.0021693043291585133,0.02980745897484479,ROMI3.SA,ROMI3
2023-09-01,10.318799018859863,10.4133939743042,2675295.0,5,0.003158304056836087,-0.005285189505625142,ROMI3.SA,ROMI3
2023-09-08,10.397628784179688,10.05077838897705,1734705.0,4,0.0005859609436583026,-0.03544277653774078,ROMI3.SA,ROMI3
2023-09-15,10.14537239074707,10.736597061157227,2538165.0,5,0.002018004205268948,0.06600810853660823,ROMI3.SA,ROMI3
2023-09-22,10.846957206726074,9.64806842803955,5574345.0,5,0.005723292914908098,-0.10690045926380479,ROMI3.SA,ROMI3
2023-09-29,9.664068222045898,9.704070091247559,3454605.0,5,0.0008104086041954537,0.005787662120776669,ROMI3.SA,ROMI3
2023-10-06,9.520069122314453,9.536067962646484,2805705.0,5,0.0017469615709658497,-0.01746415728597366,ROMI3.SA,ROMI3
2023-10-13,9.528069496154785,9.360067367553711,1443855.0,4,0.0003522746429959507,-0.018628749401158787,ROMI3.SA,ROMI3
2023-10-20,9.424068450927734,9.080063819885254,2080995.0,5,0.0010683810907399318,-0.030371266641591267,ROMI3.SA,ROMI3
2023-10-27,9.25606632232666,9.024065017700195,3354435.0,5,0.008238116084823142,-0.00618632150483564,ROMI3.SA,ROMI3
2023-11-03,8.952061653137207,9.760068893432617,1769145.0,4,0.002600719130652307,0.07840455944804055,ROMI3.SA,ROMI3
2023-11-10,9.56006908416748,9.840069770812988,1483230.0,5,0.002111171302855296,0.00816334241536949,ROMI3.SA,ROMI3
2023-11-17,9.880069732666016,10.15207290649414,1611750.0,4,0.00041631871432380263,0.03121511030825481,ROMI3.SA,ROMI3
2023-11-24,10.31207275390625,9.936068534851074,1275960.0,5,0.0008410061698513457,-0.021506489079780932,ROMI3.SA,ROMI3
2023-12-01,9.896072387695312,10.168072700500488,1420335.0,5,0.0010720726987396769,0.02308126099552357,ROMI3.SA,ROMI3
2023-12-08,10.040070533752441,10.160073280334473,1682100.0,5,0.0002605935609353446,-0.0007870290371261874,ROMI3.SA,ROMI3
2023-12-15,10.040070533752441,10.688075065612793,1839390.0,5,0.0022623267277070785,0.050662985368446156,ROMI3.SA,ROMI3
2023-12-22,10.776077270507812,10.77039623260498,1485855.0,5,0.0009235720285527711,0.007672640767150013,ROMI3.SA,ROMI3
2023-12-29,10.884025573730469,10.884025573730469,806085.0,3,0.00013805231469246946,0.010494889689823527,ROMI3.SA,ROMI3
2024-01-05,10.575602531433105,10.713581085205078,1601985.0,4,0.0026082140541884226,-0.015783973643589876,ROMI3.SA,ROMI3
2024-01-12,10.875908851623535,10.705465316772461,1029525.0,5,0.00044122647134307635,-0.0007578086034918984,ROMI3.SA,ROMI3
2024-01-19,10.648651123046875,10.364579200744629,1404375.0,5,0.0008697153739336275,-0.03236024136545753,ROMI3.SA,ROMI3
2024-01-26,10.348346710205078,10.510673522949219,1214955.0,5,0.0008791992639311794,0.013997119877408521,ROMI3.SA,ROMI3
2024-02-02,10.453859329223633,10.510673522949219,1713075.0,5,0.0018266207570658837,-1.717376241217039e-16,ROMI3.SA,ROMI3
2024-02-09,10.226600646972656,10.064274787902832,1707510.0,5,0.002476917558363882,-0.043399263216224004,ROMI3.SA,ROMI3
2024-02-16,9.966877937316895,10.080506324768066,713370.0,3,0.00019147678055259326,0.0016114883837242341,ROMI3.SA,ROMI3
2024-02-23,10.031808853149414,10.169785499572754,1187865.0,5,0.00030250136081541736,0.008817626337142628,ROMI3.SA,ROMI3
2024-03-01,10.112970352172852,10.194134712219238,1784685.0,5,0.0008156301492925043,0.002391408333693385,ROMI3.SA,ROMI3
2024-03-08,10.210368156433105,10.4700927734375,995505.0,5,0.00201494997939261,0.02671035904117515,ROMI3.SA,ROMI3
2024-03-15,10.405159950256348,10.356463432312012,832125.0,5,0.00022008086498280152,-0.010912074710745592,ROMI3.SA,ROMI3
2024-03-22,10.340229034423828,10.551254272460938,834750.0,5,0.00036906473866832546,0.01863393022560939,ROMI3.SA,ROMI3
2024-03-29,10.397043228149414,10.859676361083984,822675.0,4,0.0008572219437615702,0.028811771816238015,ROMI3.SA,ROMI3
2024-04-05,10.753209114074707,10.413742065429688,1618465.0,5,0.0008873539465022102,-0.04193022668197181,ROMI3.SA,ROMI3
2024-04-12,10.671720504760742,10.379344940185547,985400.0,5,0.0012578125043035174,-0.0033085185101760957,ROMI3.SA,ROMI3
2024-04-19,10.23315715789795,9.373228073120117,2283700.0,5,0.005864669156274923,-0.10196021940560103,ROMI3.SA,ROMI3
2024-04-26,9.20124340057373,8.917466163635254,1619200.0,5,0.0013225148687504803,-0.049845704592992514,ROMI3.SA,ROMI3
2024-05-03,8.943263053894043,8.969059944152832,1352600.0,4,0.0011255752492533536,0.005769026730010117,ROMI3.SA,ROMI3
2024-05-10,8.917466163635254,8.934664726257324,1031300.0,5,0.0009107727519228509,-0.003842246330636248,ROMI3.SA,ROMI3
2024-05-17,8.99485969543457,9.20124340057373,734300.0,5,0.000281278348869615,0.02940000289382451,ROMI3.SA,ROMI3
2024-05-24,9.270035743713379,9.029257774353027,952400.0,5,0.0006110898974587197,-0.018868458639598823,ROMI3.SA,ROMI3
2024-05-31,9.03785514831543,8.900266647338867,727300.0,4,0.00017005915456613685,-0.01438893185498531,ROMI3.SA,ROMI3
2024-06-07,8.719681739807129,8.693883895874023,983000.0,5,0.002117171363236592,-0.023461458698861192,ROMI3.SA,ROMI3
2024-06-14,8.650886535644531,8.986260414123535,1072700.0,5,0.0009555988318989414,0.03307701224506108,ROMI3.SA,ROMI3
2024-06-21,9.080852508544922,8.87866497039795,891700.0,5,0.00036567599085527276,-0.012045585680334807,ROMI3.SA,ROMI3
2024-06-28,9.159968376159668,9.203923225402832,962100.0,5,0.0013072543600379572,0.03597862616982227,ROMI3.SA,ROMI3
2024-07-05,9.203923225402832,9.74894905090332,982700.0,5,0.0023441625159740325,0.05752965884896025,ROMI3.SA,ROMI3
2024-07-12,9.581925392150879,9.669832229614258,952600.0,5,0.0011035782676121731,-0.008148529808928913,ROMI3.SA,ROMI3
2024-07-19,9.775321960449219,9.573134422302246,1112800.0,5,0.001157325938676833,-0.010050282058775246,ROMI3.SA,ROMI3
2024-07-26,9.678624153137207,9.494016647338867,743500.0,5,0.001504265612264173,-0.008298904094891802,ROMI3.SA,ROMI3
2024-08-02,9.212713241577148,9.212713241577148,771100.0,5,0.0014856137574973368,-0.030077369356334576,ROMI3.SA,ROMI3
2024-08-09,9.089642524719238,9.406111717224121,715200.0,5,0.0007895262313717404,0.020775256452026918,ROMI3.SA,ROMI3
2024-08-16,9.476435661315918,9.537971496582031,591800.0,5,0.00022858057494940117,0.013921170783216964,ROMI3.SA,ROMI3
2024-08-23,9.669832229614258,9.915973663330078,790700.0,5,0.001701004672986335,0.03886612672681035,ROMI3.SA,ROMI3
2024-08-30,9.784112930297852,9.669832229614258,1703900.0,5,0.0005865817633227538,-0.025135998452052895,ROMI3.SA,ROMI3
2024-09-06,9.573134422302246,9.590716361999512,872800.0,5,0.0006260577565429799,-0.008215374781716016,ROMI3.SA,ROMI3
2024-09-13,9.581925392150879,9.713786125183105,505000.0,5,0.0005942488605396137,0.012750541549891806,ROMI3.SA,ROMI3
2024-09-20,9.63467025756836,9.845648765563965,2043100.0,5,0.003224758941142553,0.013483481386582861,ROMI3.SA,ROMI3
2024-09-27,9.87201976776123,9.836089134216309,764400.0,5,0.0004728704862559787,-0.0009714215429639161,ROMI3.SA,ROMI3
2024-10-04,9.728296279907227,9.898967742919922,792700.0,5,0.0004016400584572839,0.006372296960332806,ROMI3.SA,ROMI3
2024-10-11,9.827105522155762,9.764227867126465,507300.0,5,0.00030195523815142227,-0.01370499357678542,ROMI3.SA,ROMI3
2024-10-18,9.746261596679688,9.47677993774414,841700.0,5,0.00023705881209582882,-0.02988090018349193,ROMI3.SA,ROMI3
2024-10-25,9.467798233032227,9.027643203735352,1164600.0,5,0.0012413958290744022,-0.048553252452652164,ROMI3.SA,ROMI3
2024-11-01,9.000696182250977,8.982728958129883,672600.0,5,0.00012969838587473915,-0.004987608063828666,ROMI3.SA,ROMI3
2024-11-08,8.919851303100586,8.60545539855957,1409900.0,5,0.0009098393331028413,-0.042907378220423786,ROMI3.SA,ROMI3
2024-11-15,8.713247299194336,8.569524765014648,692700.0,4,0.0005175227074975883,-0.004184073066857566,ROMI3.SA,ROMI3
2024-11-22,8.506645202636719,8.641386032104492,664500.0,4,0.0014907846982047778,0.008350712584204209,ROMI3.SA,ROMI3
2024-11-29,8.668334007263184,8.309025764465332,1184700.0,5,0.003181933224233538,-0.03922062486427125,ROMI3.SA,ROMI3
2024-12-06,8.300041198730469,8.102423667907715,798400.0,5,0.0003502361976736337,-0.025179130286434835,ROMI3.SA,ROMI3
2024-12-13,8.057509422302246,8.129371643066406,1037800.0,5,0.0003343820498983748,0.0033203967153277603,ROMI3.SA,ROMI3
2024-12-20,8.12038803100586,7.92704439163208,1525300.0,5,0.0012104641590953273,-0.025203378003230813,ROMI3.SA,ROMI3
2024-12-27,7.798150539398193,7.660048007965088,535300.0,3,0.0010176458781726702,-0.03426200280261914,ROMI3.SA,ROMI3
2025-01-03,7.770529270172119,7.567981243133545,1571800.0,3,0.0007367616471897246,-0.012091897789019874,ROMI3.SA,ROMI3
2025-01-10,7.9178385734558105,8.0283203125,700800.0,5,0.003143737421073741,0.05904897625047381,ROMI3.SA,ROMI3
2025-01-17,7.807355880737305,8.065146446228027,528800.0,5,0.0036490213935634905,0.004576540102413967,ROMI3.SA,ROMI3
2025-01-24,8.148009300231934,8.479452133178711,701700.0,5,0.0017418040483993522,0.05009397112512691,ROMI3.SA,ROMI3
2025-01-31,8.60834789276123,8.672795295715332,624800.0,5,0.0021191627195697583,0.022545308166365016,ROMI3.SA,ROMI3
2025-02-07,8.672795295715332,8.461039543151855,725700.0,5,0.0015106738632010108,-0.02471910543615074,ROMI3.SA,ROMI3
2025-02-14,8.479452133178711,8.774069786071777,581600.0,5,0.00284030094910925,0.03632871293705771,ROMI3.SA,ROMI3
2025-02-21,8.645174980163574,8.617554664611816,396900.0,5,0.00048709569224883545,-0.017999393616684435,ROMI3.SA,ROMI3
2025-02-28,8.626761436462402,8.543900489807129,488000.0,5,0.0006024529442533337,-0.008583727473030116,ROMI3.SA,ROMI3
2025-03-07,8.617554664611816,8.718828201293945,264200.0,3,0.0003927196484687088,0.02026721294767379,ROMI3.SA,ROMI3
2025-03-14,8.635968208312988,8.902963638305664,1187300.0,5,0.000593728184854163,0.020899366070807862,ROMI3.SA,ROMI3
2025-03-21,9.096307754516602,8.814977645874023,534500.0,5,0.0009290607023847428,-0.009931934448640508,ROMI3.SA,ROMI3
2025-03-28,8.711824417114258,8.67431354522705,348200.0,5,0.0005472118367355134,-0.016086087458851032,ROMI3.SA,ROMI3
2025-04-04,8.477383613586426,8.449250221252441,555600.0,5,0.0007773138461802261,-0.026288486249261098,ROMI3.SA,ROMI3
2025-04-11,8.392984390258789,8.43049430847168,470600.0,5,0.0021422013929730806,-0.0022222990954336927,ROMI3.SA,ROMI3
2025-04-18,8.533649444580078,8.468006134033203,433800.0,4,0.00046862527563789865,0.004439670526318625,ROMI3.SA,ROMI3
2025-04-25,8.543025970458984,8.599292755126953,399000.0,4,0.0003858868048991196,0.015384884451423374,ROMI3.SA,ROMI3
2025-05-02,8.524271965026855,8.814977645874023,428700.0,4,0.0008045466419178229,0.02477231782580409,ROMI3.SA,ROMI3
2025-05-09,8.618047714233398,8.6461820602417,452000.0,5,0.0007070519864028602,-0.019334436739674978,ROMI3.SA,ROMI3
2025-05-16,8.618047714233398,8.99315357208252,481700.0,5,0.0013610226871861378,0.039345730445342876,ROMI3.SA,ROMI3
2025-05-23,8.786846160888672,8.693070411682129,530600.0,5,0.0014148729360754435,-0.033937369755275004,ROMI3.SA,ROMI3
2025-05-30,8.67431354522705,8.702446937561035,403600.0,5,0.0007196586212826383,0.001078039428060595,ROMI3.SA,ROMI3
2025-06-06,8.63680362701416,8.449250221252441,509900.0,5,0.0003293900275142507,-0.029526537086565986,ROMI3.SA,ROMI3
2025-06-13,8.449250221252441,8.796223640441895,776300.0,5,0.001478881449225368,0.04024479139329953,ROMI3.SA,ROMI3
2025-06-20,8.85248851776123,8.537012100219727,635000.0,4,0.0004817011595574092,-0.029911422200175418,ROMI3.SA,ROMI3
2025-06-27,8.489212036132812,8.575251579284668,471300.0,5,0.00011020538124677106,0.004469255901090925,ROMI3.SA,ROMI3
2025-07-04,8.52745246887207,8.517891883850098,529100.0,5,0.00037866320069210915,-0.0067114525617084,ROMI3.SA,ROMI3
2025-07-11,8.59437084197998,8.584811210632324,379600.0,5,0.000287040680922559,0.007825624747861606,ROMI3.SA,ROMI3
2025-07-18,8.785569190979004,8.030335426330566,562300.0,5,0.0026579944692784532,-0.06676820476597395,ROMI3.SA,ROMI3
2025-07-25,8.221534729003906,8.030335426330566,411600.0,5,0.0007945392955051985,9.194034422677078e-17,ROMI3.SA,ROMI3
2025-08-01,7.906057357788086,7.533219814300537,809700.0,5,0.0013810208891175595,-0.0639037501354668,ROMI3.SA,ROMI3
2025-08-08,7.475860118865967,7.514100074768066,456400.0,5,0.00025099821969826874,-0.002541283094029002,ROMI3.SA,ROMI3
2025-08-15,7.552339553833008,7.246422290802002,718400.0,5,0.0017120748844655503,-0.036273395568492135,ROMI3.SA,ROMI3
2025-08-22,7.370701313018799,7.389820575714111,533000.0,5,0.0011092558656531485,0.019595585394416287,ROMI3.SA,ROMI3
2025-08-29,7.466300010681152,7.504539966583252,513800.0,5,0.0010725810908433799,0.015404710952078467,ROMI3.SA,ROMI3
2025-09-05,7.619258880615234,7.781777858734131,562600.0,5,0.0007097307427327953,0.0362766623487661,ROMI3.SA,ROMI3
2025-09-12,7.781777858734131,7.781777858734131,378400.0,5,0.00012816484397197263,-6.288372600415926e-18,ROMI3.SA,ROMI3
2025-09-19,7.7435383796691895,8.011216163635254,569000.0,5,0.0010893453628003436,0.02905775159005842,ROMI3.SA,ROMI3
2025-09-26,7.800897598266602,7.624938011169434,1254900.0,5,0.0010093271150085458,-0.04941838744350101,ROMI3.SA,ROMI3
2025-10-03,7.527181625366211,7.712917804718018,719300.0,5,0.0005218849240975792,0.01147236739726617,ROMI3.SA,ROMI3
2025-10-10,7.742244243621826,7.605386734008789,462800.0,5,0.0001734459274463086,-0.014039783158560264,ROMI3.SA,ROMI3
2025-10-17,7.527181625366211,7.527181625366211,488100.0,5,0.0002121799004794158,-0.010336091407121464,ROMI3.SA,ROMI3
2025-10-24,7.693366527557373,8.14304256439209,1008200.0,5,0.002068272159697811,0.07864320397635846,ROMI3.SA,ROMI3
2025-10-31,8.015959739685059,7.957306861877441,528700.0,5,0.000791445288312553,-0.0230732809122172,ROMI3.SA,ROMI3
2025-11-07,8.025735855102539,7.908429145812988,707600.0,5,0.0016046220831014047,-0.00616143753692403,ROMI3.SA,ROMI3
2025-11-14,7.810673236846924,7.8888773918151855,756700.0,5,0.0007305596031651038,-0.0024753288080397963,ROMI3.SA,ROMI3
2025-11-21,7.87910270690918,7.869327068328857,361600.0,4,9.231078113179104e-06,-0.0024812894852822274,ROMI3.SA,ROMI3
2025-11-28,7.9964094161987305,8.015959739685059,1155300.0,5,0.0005776085353752238,0.018461968992305344,ROMI3.SA,ROMI3
2025-12-05,8.006184577941895,7.87910270690918,956300.0,5,0.0001300437265115092,-0.0172204941309499,ROMI3.SA,ROMI3
2025-12-12,7.869327068328857,7.947531223297119,513000.0,5,7.804022043028239e-05,0.008647314784731925,ROMI3.SA,ROMI3
2025-12-19,7.9182047843933105,7.859550952911377,573000.0,5,0.00013270215166088682,-0.011131868353055635,ROMI3.SA,ROMI3
2025-12-26,7.859550952911377,7.9670820236206055,521000.0,3,0.0001111785573496148,0.013588831630176167,ROMI3.SA,ROMI3
2026-01-02,7.957306861877441,8.0,670100.0,3,0.000630226194697134,0.004123235913416384,ROMI3.SA,ROMI3
2026-01-09,8.130000114440918,8.109999656677246,876100.0,5,0.00039501600359367905,0.01365628411422285,ROMI3.SA,ROMI3
2026-01-16,8.0600004196167,8.020000457763672,640100.0,5,0.0001221323563099992,-0.011159346837872666,ROMI3.SA,ROMI3
2026-01-23,7.909999847412109,8.579999923706055,1514000.0,5,0.0025842559663524665,0.06749542565161662,ROMI3.SA,ROMI3
2026-01-30,8.619999885559082,8.420000076293945,1161400.0,5,0.0011468125130770978,-0.018824067292528807,ROMI3.SA,ROMI3
2026-02-06,8.380000114440918,8.210000038146973,1918400.0,5,0.001018436725194216,-0.025256909204533697,ROMI3.SA,ROMI3
2026-02-13,8.359999656677246,8.15999984741211,1104900.0,5,0.0005243848903385571,-0.006108777834221223,ROMI3.SA,ROMI3
2026-02-20,8.300000190734863,8.319999694824219,786600.0,3,0.0004353778963324678,0.0194180678768161,ROMI3.SA,ROMI3
2026-02-27,8.289999961853027,8.180000305175781,1158400.0,5,0.00015064617447357024,-0.016970030231127354,ROMI3.SA,ROMI3
2026-03-06,8.210000038146973,8.0600004196167,917000.0,5,0.0001532379292404356,-0.014778579342046879,ROMI3.SA,ROMI3
2026-03-13,7.989999771118164,7.900000095367432,1151400.0,5,0.00039477922067077565,-0.020050837035358177,ROMI3.SA,ROMI3
2026-03-20,7.789999961853027,7.159999847412109,2005000.0,5,0.002454610297412745,-0.09835281188340642,ROMI3.SA,ROMI3
2021-02-05,10.274998664855957,10.3802490234375,3019286.0,4,0.00032595293942273276,0.01019123770596099,ABCB4.SA,ABCB4
2021-02-12,10.14343547821045,10.235530853271484,3267997.0,5,0.0019071646226093764,-0.014039783913774535,ABCB4.SA,ABCB4
2021-02-19,10.169748306274414,10.117124557495117,1466067.0,3,0.0002724720290514331,-0.011635595382893804,ABCB4.SA,ABCB4
2021-02-26,9.854000091552734,10.103967666625977,6853410.0,5,0.004288993160916485,-0.001301303864297998,ABCB4.SA,ABCB4
2021-03-05,10.228950500488281,10.518388748168945,8192472.0,5,0.0008064867248160524,0.04019684977254684,ABCB4.SA,ABCB4
2021-03-12,9.952672004699707,9.854000091552734,4290463.0,5,0.0036718090006429695,-0.06524756134611304,ABCB4.SA,ABCB4
2021-03-19,10.057920455932617,9.972404479980469,2547143.0,5,0.0010096926310314011,0.011944252996465027,ABCB4.SA,ABCB4
2021-03-26,9.946094512939453,9.623764991760254,2894217.0,5,0.0007745867061021527,-0.035586167012457454,ABCB4.SA,ABCB4
2021-04-02,9.597454071044922,9.378142356872559,3458709.0,4,0.0011199170650540032,-0.025853858969005713,ABCB4.SA,ABCB4
