ticker_b3,n_previsoes,gamma_medio,gamma_pval_medio,pct_signif_5pct_m2,delta_medio,delta_pval_medio,pct_signif_5pct_m3,persistencia_m1,persistencia_m2,persistencia_m3
LREN3,103,9.990582506097672e-9,0.9999999165252603,0,1.0245828013402143e-8,0.9999980448789555,0,0.9951810512827843,0.9948869094232544,0.9948873612513226
LUPA3,103,2.4422346980168083e-7,0.999999820254538,0,1.5510710764819342,0.5956727772801149,12.62135922330097,0.875071562413828,0.88168296211735675,0.8616059355042047
LUXM4,103,9.980997762219241e-9,0.9999999929316048,0,1.008268418407533e-8,0.9999998488140384,0,0.9557832475054887,0.9564828033037983,0.95648280330416
LWSA3,103,7.454889402307558e-9,0.9999999995398743,0,1.8918432942734958e-8,0.999999987773092,0,0.9384710345584472,0.9361898815537428,0.9361839255220903
MBRF3,103,2.7007801154241027,0.61310484303524,12.5,0.03910097349573856,0.9815529495263463,0,0.9506637464646422,0.9497414490943903,0.950571158207608
MDIA3,103,9.069483653026372e-9,0.9999999101921643,0,0.038517360775036806,0.9654880927370917,1.9417475728155338,0.9835762668080474,0.9812759486611762,0.9800682083445593
MDNE3,103,1.0674220937855449e-8,0.9999999266576857,0,0.04849622611699016,0.9244695859549479,5.825242718446602,0.9009626411968769,0.9087146071209627,0.9072536221563244
MEAL3,103,1.0013114237130765e-8,0.9999998390973832,0,9.921536534182915e-9,0.9999998729541647,0,0.9943057071237645,0.9947284185520593,0.9943044658738631
MELK3,103,9.176449592783782e-9,0.9999976332444286,0,8.677207716217125e-9,0.9999950675220451,0,0.9984093424737404,0.9984758589709581,0.9984758652318052
MGEL4,103,9.978738969918428e-9,0.9999999371244823,0,9.746535009447103e-9,0.9999998753324767,0,0.9956885075950819,0.9960673414293737,0.99605318396015885
MGLU3,103,5.859903818270925e-9,0.9999999996239322,0,0.14287808948694775,0.8783843294635366,0,0.9440251850360308,0.944031853101115,0.9476614499635412
MILS3,103,0.0010298864422409416,0.9990701675325235,0,7.953026796693478e-9,0.999999980899824,0,0.976576317812715,0.9766136055117793,0.9765759675933705
MNDL3,103,1.028478170719622e-8,0.9999999909427582,0,9.734411425902422e-9,0.9999999910203881,0,0.9747442434164076,0.9582733121979731,0.9591185532988122
MNPR3,103,1.6289438381543688,0.9270361912588813,0.9708737864077669,0.005588523759232866,0.9935609162218416,0,0.9668289453343607,0.9646415903529155,0.9767818260040825
MOVI3,103,0.6623103865255668,0.9865904720789921,0,0.10382242693751698,0.8721312751400692,0,0.8391947967297982,0.8378992742599746,0.8444725349688363
MRSA3B,103,1.1630418622102173e-7,0.9999995901251761,0,5.944995403938726e-9,0.9999998307688945,0,0.9879318057576968,1.0552312683059273,1.054190408576863
MRVE3,103,9.03736755997541e-9,0.9999999507901788,0,8.269747062939558e-9,0.9999996241909375,0,0.9839528995546781,0.9816430233937415,0.9838255251200232
MTRE3,103,9.456680843493414e-9,0.999999987454958,0,1.1927253058062447e-8,0.9999997232458802,0,0.9906635654131545,0.990965950916275,0.9909687926989609
MTSA4,103,0.006854805848710549,0.998617233458018,0,0.03319285168051291,0.927167864661581,0.9708737864077669,0.6191617274964039,0.6193537784812675,0.6179905565766355
MULT3,103,0.17752656846735365,0.8775435540141441,0.9708737864077669,0.06219812329709842,0.703075083059693,10.679611650485436,0.9376986364715078,0.9368415497335033,0.902239007940594
MWET4,103,8.774054376516862e-9,0.999999997176973,0,8.02560560721638e-9,0.9999999944243935,0,0.9799482525513596,0.9791831394946298,0.9793434012753105
MYPK3,103,9.638814242431263e-9,0.9999999338668312,0,0.014834996472303909,0.9805824287955152,1.9417475728155338,0.9898218895943129,0.9909246155273771,0.983825395372293
NEOE3,103,1.0115051389256803e-8,0.9999996286835382,0,9.175385720338733e-9,0.9999978262394225,0,0.9952941827011292,0.9967426803360367,0.9976207186685992
NEXP3,103,0.15637951116598878,0.9201041838734614,0,0.33510090812273297,0.5306326660259892,23.300970873786408,0.9983084816306773,1.1059761184336285,1.1046740996883961
NGRD3,103,1.0102023756057416e-8,0.9999999602515638,0,9.923507006289086e-9,0.9999999831987308,0,0.9718396249376824,0.968166867620458,0.9681670978524864
NUTR3,103,9.79972575935242e-9,0.9997964275028077,0,9.612134798812768e-9,0.9998640021222308,0,0.976622111626641,0.9767513048227633,0.9768136212539343
ODPV3,103,0.06627367662658615,0.9754682887913836,0,0.06965658716520247,0.8530134939969856,0,0.9304080398661837,0.914465181807385,0.9250161378182349
OFSA3,103,9.532324724768739e-9,0.9999998787442164,0,0.0020623950450604288,0.9902911693688384,0.9708737864077669,0.9947500371047232,0.9941515502341104,0.9952365651615983
OIBR3,103,1.7932817499866887,0.978089403941046,0,7.1278840897395024e-9,0.9999999976306304,0,0.94559764312425,0.9352109772057088,0.9464613191097951
OIBR4,103,2.4868786366738046e-5,0.9999979061463781,0,0.031318683143924705,0.9926641344360638,0,0.8783180721256963,0.8828023786677389,0.8833433570683569
OSXB3,103,1.7990482799991692,0.7743122064570253,5.825242718446602,0.1381925843447449,0.8928658903492778,2.912621359223301,0.9843135829513722,0.982719367480041,0.9872491713939198
PATI3,103,14.1184935909324,0.5885341689785296,7.766990291262135,0.5101994111940946,0.5760717564946122,15.53398058252427,0.9176281448530992,0.8820132667335372,0.9283000313380463
PATI4,103,1.9417474769137095,0.020551267016464703,100,9.708935127191776e-9,0.9999999999080404,0,0.7835715150299458,0.7874114072781723,0.789404119550173
PCAR3,103,9.5017092149918e-9,0.9999999982006856,0,1.0137744069156125e-8,0.9999999945855292,0,0.9916808756457085,0.7140083527366061,0.703033245925877
PDGR3,103,9.809315946278254e-9,0.9999999995273108,0,9.828239921526718e-9,0.9999999984599851,0,0.9495953167443018,0.9984557670418696,0.9974047006779674
PDTC3,103,1.0200029185798306e-8,0.9999996379938895,0,1.0989093171957715e-8,0.99999926997874,0,0.9973368576859266,0.9974849687644154,0.9974773677723773
PEAB3,103,9.64701833493955e-9,0.9999999939977965,0,6.196599329093287e-4,0.9963606558188353,0,0.921295909479884,0.918105464907818,0.9181001846694755
PEAB4,103,9.964481528027227e-9,0.9999999142736453,0,9.949228676746357e-9,0.9999999304022305,0,0.9951289134969005,0.9953266962369816,0.9864124104026865
PETR3,103,5.101361393120142e-9,0.9999999989943245,0,3.3736471479250465e-9,0.9999999939449901,0,0.933681096902644,0.9337962528581215,0.9337784245744422
PETR4,103,4.942671207062553e-9,0.9999999523656902,0,2.944489904253583e-9,0.9999998222057742,0,0.9315746873782266,0.9316209095541659,0.9316210622875986
PFRM3,103,0.14066793396011645,0.9113177902870828,3.8834951456310676,0.13886409233791677,0.6021317332584907,6.796116504854369,0.7030542303439479,0.725587782586361,0.7213860440619183
PGMN3,103,9.687867453098758e-9,0.9999999619430421,0,9.124928442129942e-9,0.9999986742597228,0,0.9955817846622316,0.9945393570191239,0.9945363934911104
PINE3,103,5.255161228719926e-9,0.9999597759174534,0,1.2080929599972481e-8,0.9993601131668095,0,0.9968202783899168,1.2693505746360316,1.2693700495901117
PINE4,103,0.06326068582470472,0.9854182515608272,0,0.35299693656850506,0.4237694598801251,33.980582524271846,0.8991566727245939,0.8973122362467367,0.8260201153971298
PLAS3,103,2.0229504856518195e-7,0.9999993000479517,0,0.1185213725674182,0.9470769688938265,3.076923076923077,0.898998328630792,0.8738832416781916,0.8812563686781008
PLPL3,103,9.85167179317113e-9,0.9999998381298874,0,8.866461368911629e-9,0.9999995558354805,0,0.9958085584939749,0.9958794066213073,0.9958790850803398
PMAM3,103,1.310211437899551e-8,0.9999999890068965,0,1.1334500456193362e-8,0.9999999890171678,0,0.9477156814243826,0.9507986276846071,0.9507984740286366
PNVL3,103,7.610441641985428e-9,0.9999998619585252,0,7.479917291241706e-9,0.9999998364633303,0,0.9675297659396501,0.9672160360631282,0.9672161500789317
POMO3,103,7.847342927957868e-9,0.9999998267726079,0,5.883508297327824e-9,0.9999996529357306,0,0.7346734157022702,0.6980675584488001,0.6980679929297797
POMO4,103,9.892515450679716e-9,0.9999999762436355,0,0.004945257790164713,0.992512180274598,0,0.984078760878916,0.984031393613529,0.9844518310580005
POSI3,103,9.155270452096853e-9,0.9999999934461142,0,0.0064034937648069406,0.9922651801710214,0,0.9757157271625543,0.9757682524459659,0.9758218248587878
PPLA11,103,8.621852840981625e-9,0.999999999970235,0,8.627579707063978e-9,0.9999999995303867,0,0.9650331158155838,0.9682756631241746,0.9682753398992237
PRIO3,103,9.605387791390847e-9,0.9999999139560621,0,7.45118032246012e-9,0.9999990158421099,0,0.9934011548593424,0.9934030539132285,0.9934031436487086
PRNR3,103,1.1783773961083811e-8,0.9999981855119023,0,9.63689364206313e-9,0.9999989809312245,0,0.9964610469792012,0.9964634559872438,0.9964602803399751
PSSA3,103,7.727999221583415e-9,0.9999997293849137,0,0.001353344954899153,0.9907675552020642,0,0.9836201661529695,0.9836627079504892,0.9838617646821767
PTBL3,103,1.0032585171804478e-8,0.9999998372483497,0,9.86338629768896e-9,0.9999986555141824,0,0.9984830760828173,0.9986327971421927,0.9986325418544112
PTNT3,103,0.5682674731392791,0.9004454293661376,0,0.04294004307893914,0.8723036472262508,0,0.8697099947478414,0.8613770586900772,0.8715906741921358
PTNT4,103,7.23561816537449,0.8440403001835192,0,0.4029454262852573,0.7482172702812845,0,0.8454255500711,0.8360122796059338,0.8480139653988397
QUAL3,103,9.738809828992379e-9,0.999999995645406,0,8.758290423796868e-9,0.9999999701585148,0,0.9866501282132866,0.986502904965931,0.9865151057353062
RADL3,103,9.892740024169808e-9,0.9999999965158993,0,0.007680997405050676,0.9917364086515248,0,0.9833703207061113,0.9898675905736641,0.9886015663661442
RAIL3,103,8.242714368624816e-9,0.9999999973867792,0,6.361335067020303e-9,0.9999999849892093,0,0.9742431163245923,0.9688759658098179,0.968760188939256
RANI3,103,9.60346233612685e-9,0.9999993082140328,0,2.515975710299431e-4,0.9991165200291574,0,0.9979044738153742,0.9979268552015214,0.9979307670650597
RAPT3,103,1.0636647112940135e-8,0.9999998323233462,0,9.839835590328912e-9,0.9999997564839154,0,0.9803159986738814,0.9857920096191399,0.9864273037917275
RAPT4,103,0.20688844190005315,0.9711467470031778,0,0.02853590634607472,0.9073574803092845,8.737864077669903,0.9426178364185948,0.96994787585753,0.9600137987464473
RCSL3,103,0.06024984508563216,0.9957662037674464,0,0.21187155821811152,0.9708737379611263,2.912621359223301,0.9705038490392979,0.9713721757266165,0.9698853798100061
RCSL4,103,9.224860103572299e-9,0.9999999978375278,0,8.968991176195543e-9,0.9999999946895468,0,0.7888921539690863,0.822555192893872,0.8225071134367573
RDOR3,103,9.904080631058838e-9,0.9999999969855912,0,8.745815056918283e-9,0.9999999376006664,0,0.9814734406576384,0.9814730424877699,0.9814730381092359
REDE3,103,0.5763557950220475,0.93518485544742,4.854368932038835,0.2854912082087639,0.7002337871292573,29.126213592233007,0.9694286159416198,0.9393102979779998,0.9267899153698502
RENT3,103,4.096980369462862e-9,0.9999998605601251,0,0.001955930519351365,0.9978241428661861,0,0.8823474525662751,0.8857079441500861,0.8855758886666986
RNEW3,103,0.05594118950879402,0.9775740369068865,1.9417475728155338,0.014404670733341587,0.9875805260963623,0,0.9725617404615233,0.9748453881066826,0.9705382108467184
RNEW4,103,0.07340811140022671,0.9533633561561152,0,0.05567611794500249,0.9225931719683209,0.9708737864077669,0.9641236705169829,0.9716143965571489,0.9740495369181682
ROMI3,103,9.81154972239654e-9,0.9999999948063489,0,8.97763510061928e-9,0.9999999765952275,0,0.9862416125119999,0.9862416960254816,0.9862417233685938
RPAD3,103,2.6745114010789783,0.8435173667481126,13.414634146341465,0.003469905344133825,0.9852369763155966,0,0.9631299959147623,0.9880641336557603,0.9728651469434629
RPAD5,103,1.955019576551148,0.9266637469417768,0,7.740509926623121e-9,0.9999999734018078,0,0.9575848550546467,0.9559313170963236,0.9553363272774993
RPAD6,103,9.783416100759629e-9,0.9999999872980486,0,9.618145937569282e-9,0.9999999663767871,0,0.9712484105994166,0.9688634723184175,0.9688677539697902
RPMG3,103,0.0032268650258419117,0.9980236776185003,0,0.04447125630866693,0.9251068045552503,4.854368932038835,0.9039097845702764,0.9185812932151801,0.9121738837978938
RSID3,103,0.04917521568388732,0.9895797390436687,0,0.016600626953442235,0.9786288985430108,0,0.9438995321591019,0.9574873120351136,0.9587174168135011
RSUL4,103,7.565304394525742e-9,0.9999994645890249,0,5.847683680699505e-9,0.9999997125423075,0,0.9607930207872345,0.9641382975925695,0.9640250973105368
SANB11,103,0.1690974934489964,0.9304012818812031,5.825242718446602,0.007989704442183212,0.9337689255675002,2.912621359223301,0.9851040609568534,0.9785267585242847,0.9808976734449953
SANB3,103,1.0497793159827505e-8,0.9999985688397706,0,1.9201052361704437e-8,0.999992064676443,0,0.9929846324388395,0.9930445208860941,0.9930455302649073
SANB4,103,0.018380009486809613,0.9902912961027791,0.9708737864077669,0.002290523592674553,0.9817676087855446,0.9708737864077669,0.9920363786890128,0.99208084183013,0.9921131951255495
SAPR11,103,2.1656639531590306e-9,0.9999999992822236,0,1.0619143179127486e-9,0.9999999853020208,0,0.745160204714255,0.7427819401170902,0.7427203734736655
SAPR3,103,2.383977806640816,0.7352555855470537,1.9417475728155338,0.05477751765625393,0.7070737878522598,0,0.7905911688596727,0.6004000964554855,0.6521280129709863
SAPR4,103,0.01965807570838709,0.9967603169801845,0,1.5983336741514482e-8,0.9999999156706227,0,0.9579973579485621,0.94657687575393,0.9424277685081207
SBFG3,103,1.0663156097361574e-8,0.999999998796479,0,0.03782807735472219,0.9902927994703119,0.9708737864077669,0.9788379714736574,0.9782488888456117,0.9785109262412939
SBSP3,103,9.933220688204043e-9,0.9999999810630305,0,1.1131484342847801e-8,0.9999998545695215,0,0.9840482593152625,0.9840489108907898,0.984048246738016
SCAR3,103,6.369758348130056,0.6740465585037887,0.9708737864077669,2.0841489530794637,0.44241802113383577,29.126213592233007,0.8737768389062115,0.7851434422606728,0.8099419043749193
SEER3,103,0.36725965885730016,0.9373410700899111,0.9708737864077669,0.023945477024402827,0.9631837700138796,0,0.9826348578129909,0.9854975639426021,0.9887001996656828
SEQL3,103,9.992941159384722e-9,0.9999999983590485,0,9.960483788223583e-9,0.9999999942705267,0,0.997396501235952,0.9983045901265001,0.9982937913043104
SHOW3,103,0.006040470272047086,0.9995238695830011,0,0.02726282786605037,0.9906225934233577,0.9708737864077669,0.9912188808442638,0.9897103271138223,0.992699933778367
SHUL4,103,9.486752079245206e-9,0.9999999403736752,0,1.0277096387073891e-8,0.9999996690846329,0,0.9900033247231544,0.9900455498090642,0.9900455629348512
SIMH3,103,9.509818193217968e-9,0.9999999293740895,0,8.63109416498912e-9,0.9999995616720796,0,0.984822092531913,0.9847289190506017,0.985425956444157
SLCE3,103,8.10479640880669e-9,0.9999999595804273,0,6.802759709898944e-9,0.9999995832310445,0,0.9786170700555045,0.9786223721615237,0.9786224094902951
SMTO3,103,1.0598756915323345e-8,0.999999995041455,0,4.527459563920878e-4,0.9981449831314025,0,0.977074994907747,0.9769395702089797,0.9769930875219448
SUZB3,103,9.937099320919797e-9,0.9999999172778128,0,8.684265867318473e-9,0.9999984234610688,0,0.9976357900040759,0.9977531496512785,0.9977533368311834
SYNE3,103,9.94141748821409e-9,0.9999999893824363,0,1.0247522532978535e-8,0.9999999564203863,0,0.9927850427606115,0.9844572460069207,0.9840864758077571
TAEE11,103,0.23861377375557927,0.8591615632231953,0,0.011456361943135238,0.8782296585293968,0,0.9064299072867753,0.8976351255782273,0.9067813910391933
TAEE3,103,0.3542894762343103,0.8754560683447669,11.650485436893204,0.020564500107025686,0.738177519555159,17.475728155339805,0.8907254648253823,0.8708221370301658,0.9070537455945207
TAEE4,103,0.18175020354177385,0.8662245808819926,0.9708737864077669,0.01074989496270082,0.8445966347658973,0,0.9080270203078912,0.8969841476843469,0.9061241830369201
TASA3,103,0.13309158688826225,0.8932038437104547,10.679611650485436,0.02932172913290892,0.8808383898607317,4.854368932038835,0.928435627328145,0.9430004433335888,0.9444068375888804
TASA4,103,2.4364199713919246,0.7943271924739779,13.592233009708737,0.15452547610283227,0.6745431144838687,29.126213592233007,0.9132269492815025,0.8876043127662467,0.9205606107544987
TCSA3,103,1.0712336016516677e-8,0.9999998238207715,0,9.084160747914877e-9,0.9999999152568576,0,0.9890576746912809,0.9894780288631483,0.9894797116173355
TECN3,103,0.7836568405013569,0.7564691524230291,23.300970873786408,0.4262432199740997,0.6352408915396902,11.650485436893204,0.9288882865071596,0.9383640976373,0.9317868474070884
TELB3,103,0.9994372851499832,0.9126843978929671,8.737864077669903,8.153895264006729e-9,0.999999994246782,0,0.9935423038253611,1.0146173428982475,1.0040074343022276
TELB4,103,0.025396607871091447,0.9905862378727055,0.9708737864077669,6.281954593378817e-9,0.9999999930360697,0,0.9917800934391838,1.0496785019565984,1.049646444995653
TEND3,103,9.967031376118494e-9,0.9999999983990987,0,9.124556270825346e-9,0.9999999936151562,0,0.9759812783617262,0.9759830619851647,0.9759833809287104
TFCO4,103,0.025047647779821394,0.9850123973365422,0,1.0752135205637904e-8,0.9999995977510848,0,0.9868735689544862,0.9871543884975431,0.98712056614093
TGMA3,103,7.316391433743904e-9,0.999999974241263,0,0.004905709686126946,0.9902911949223521,0.9708737864077669,0.9907420311266195,0.9909025575233712,0.9868004078792467
TIMS3,103,1.0202233371216824e-8,0.9999999292847397,0,9.900109451421904e-9,0.9999997442991616,0,0.9807990723938865,0.9811347094266756,0.9812966230644774
TKNO4,103,1.804749274862669,0.9692983278273722,0,0.08103711837937791,0.9611171600950352,1.4705882352941175,0.9836347417981482,0.9918395151212936,1.001000702994001
TOTS3,103,8.850871429240426e-9,0.9999999729984741,0,0.004639929714969584,0.9905046958133764,0.9708737864077669,0.9848552633460914,0.9845143514472761,0.9842305857454302
TPIS3,103,0.5853343991944134,0.8058885491259,19.41747572815534,0.41894868802627366,0.8109970053378215,14.563106796116504,0.9809311037780666,0.9853595003783727,0.9896613562694403
TRIS3,103,0.1291666322790821,0.9945146899036862,0,8.480502648460143e-9,0.9999999854364053,0,0.9431903967774549,0.9336909640784944,0.9293626481280497
TUPY3,103,0.5307067964478339,0.9257852022976699,0.9708737864077669,6.348330767059652e-9,0.9999991884236578,0,0.8326183452336717,0.85632720407212215,0.8577180587445958
UCAS3,103,0.473081427732788,0.7134401453010871,3.8834951456310676,0.013529323207706594,0.9059085461337427,0,0.9111454347052043,0.916836934518881,0.9119112843011203
UGPA3,103,0.10933497751071768,0.9708737064747005,2.912621359223301,0.013716347633597073,0.9778470987071924,1.9417475728155338,0.9217456279647221,0.9267312067139909,0.9302090021704058
UNIP3,103,1.2945961368385451e-8,0.999998963695371,0,0.005434222646456743,0.9515690740162672,4.854368932038835,0.9951837422805047,0.9955926174270749,0.995571526985206
UNIP5,103,0.25610016528147717,0.849821560959269,14.563106796116504,7.223040221417839e-4,0.9952181271913886,0,0.9644818703855367,0.9619125818752111,0.9655071552177769
UNIP6,103,0.1459526549380852,0.9852477412437225,0,0.015080090954665764,0.9509316235031972,3.8834951456310676,0.9797611019285444,0.9664080932351112,0.946441924886011
USIM5,103,9.663599416813355e-9,0.9999999969886625,0,8.56399209671e-9,0.9999999651356423,0,0.9902545290301046,0.9901914207856705,0.9901853687581362
VALE3,103,0.011183316823695319,0.9961681308585665,0,5.406475071539799e-9,0.9999995811592199,0,0.972887246457812,0.9732166632919951,0.9729109522461791
VAMO3,103,9.41385744157051e-9,0.9999999521560533,0,8.0813660456228e-9,0.999999818452305,0,0.9958927264660054,0.9964343007282838,0.9964343956212929
VBBR3,103,0.8501785731164331,0.9186750728250532,0,0.05808261491030579,0.8056390683998179,7.766990291262135,0.8414166129972371,0.8217340950489845,0.83924770451136
VIVA3,103,9.737469544888718e-9,0.9999997493307787,0,9.337618053897255e-9,0.9999994261341878,0,0.9890595754982077,0.9893963521570265,0.9893984060755143
VIVR3,103,1.7339428136204216,0.9823109036865381,0,1.0518255162207593,0.9522830652579333,3.8834951456310676,0.9867878444541539,0.9637734240247626,0.9856686068475958
VIVT3,103,0.02738735850579669,0.991845954490369,0,0.0016247997994718157,0.9922805362679177,0,0.985909090838819,0.9914645955780549,0.9916460934638764
VLID3,103,1.2795549967239336e-8,0.9999977702175543,0,2.2157785413037386e-8,0.9999830020402675,0,0.9976683265359948,0.997673731763383,0.9976737284133724
VULC3,103,8.872994825422004e-9,0.9999999795901697,0,7.771594735119493e-9,0.9999999249510724,0,0.9908086665056433,0.9908140105953193,0.9902083390505557
WEGE3,103,0.2826617241582355,0.9435278775492685,0,0.02260957315359103,0.9438725025905292,2.912621359223301,0.8984317688894343,0.9012291682774828,0.901024979485688
WHRL3,103,9.66261283694499e-9,0.9999999805172073,0,3.193861351925509e-4,0.9878067039110411,0,0.9952582046069337,0.9961237316841152,0.996120468823903
WHRL4,103,0.12523024459141077,0.9343499628999902,0,0.06715423087514082,0.8293719683498929,2.912621359223301,0.9563778449239126,0.9424233914308375,0.9735690682696306
WIZC3,103,1.065524672292881e-8,0.9999995314159078,0,1.0930399233517103e-8,0.9999975167702416,0,0.9946492360898783,0.9946540951324337,0.9946541218836403
WLMM4,103,1.0116720732188978e-8,0.9999999552601941,0,9.80682207001389e-9,0.9999998986419844,0,0.9948447422418226,0.9949768120521464,0.9949361969481016
YDUQ3,103,0.1504666842762534,0.9925720410447499,0,0.531993784797293,0.5942951375915252,3.8834951456310676,0.9216567392954087,0.9213182391263454,0.9218216151528575
